time,wall_distance,desired_velocity,actual_velocity,desired_heading,control_variable
55.23,1.13,5.0,5.0,0.0,0.0
55.24,1.13,5.0,5.0,0.0,0.0
55.25,1.13,5.0,5.0,0.0,0.0
55.26,1.13,5.0,5.0,0.0,0.0
55.27,1.13,5.0,5.0,0.0,0.0
55.28,1.13,5.0,5.0,0.0,0.0
55.29,1.13,5.0,5.0,0.0,0.0
55.3,1.13,5.0,5.0,0.0,0.0
55.31,1.13,5.0,5.0,0.0,0.0
55.32,1.13,5.0,5.0,0.0,0.0
55.33,1.13,5.0,5.0,0.0,0.0
55.34,1.13,5.0,5.0,0.0,0.0
55.35,1.13,5.0,5.0,0.0,0.0
55.36,1.13,5.0,5.0,0.0,0.0
55.37,1.13,5.0,5.0,0.0,0.0
55.38,1.13,5.0,5.0,0.0,0.0
55.39,1.13,5.0,5.0,0.0,0.0
55.4,1.13,5.0,5.0,0.0,0.0
55.41,1.13,5.0,5.0,0.0,0.0
55.42,1.13,5.0,5.0,0.0,0.0
55.43,1.13,5.0,5.0,0.0,0.0
55.44,1.13,5.0,5.0,0.0,0.0
55.45,1.13,5.0,5.0,0.0,0.0
55.46,1.13,5.0,5.0,0.0,0.0
55.47,1.13,5.0,5.0,0.0,0.0
55.48,1.13,5.0,5.0,0.0,0.0
55.49,1.13,5.0,5.0,0.0,0.0
55.5,1.13,5.0,5.0,0.0,0.0
55.51,1.13,5.0,5.0,0.0,0.0
55.52,1.13,5.0,5.0,0.0,0.0
55.53,1.13,5.0,5.0,0.0,0.0
55.54,1.13,5.0,5.0,0.0,0.0
55.55,1.13,5.0,5.0,0.0,0.0
55.56,1.13,5.0,5.0,0.0,0.0
55.57,1.13,5.0,5.0,0.0,0.0
55.58,1.13,5.0,5.0,0.0,0.0
55.59,1.13,5.0,5.0,0.0,0.0
55.6,1.13,5.0,5.0,0.0,0.0
55.61,1.13,5.0,5.0,0.0,0.0
55.62,1.13,5.0,5.0,0.0,0.0
55.63,1.13,5.0,5.0,0.0,0.0
55.64,1.14,5.0,5.0,0.02,0.0
55.65,1.15,5.0,5.0,0.05,0.01
55.66,1.16,5.0,5.0,0.07,0.01
55.67,1.17,5.0,5.0,0.1,0.02
55.68,1.18,5.0,5.0,0.12,0.02
55.69,1.19,5.0,5.0,0.15,0.03
55.7,1.2,5.0,5.0,0.17,0.03
55.71,1.21,5.0,5.0,0.2,0.04
55.72,1.22,5.0,5.0,0.22,0.04
55.73,1.23,5.0,5.0,0.24,0.05
55.74,1.24,5.0,5.0,0.27,0.05
55.75,1.25,5.0,5.0,0.29,0.06
55.76,1.26,5.0,5.0,0.32,0.06
55.77,1.27,5.0,5.0,0.34,0.07
55.78,1.28,5.0,5.0,0.37,0.07
55.79,1.29,5.0,5.0,0.39,0.08
55.8,1.3,5.0,5.0,0.41,0.08
55.81,1.31,5.0,5.0,0.44,0.09
55.82,1.31,5.0,5.0,0.46,0.09
55.83,1.32,5.0,5.0,0.49,0.1
55.84,1.33,5.0,5.0,0.51,0.1
55.85,1.34,5.0,5.0,0.54,0.11
55.86,1.35,5.0,5.0,0.56,0.11
55.87,1.36,5.0,5.0,0.59,0.12
55.88,1.37,5.0,5.0,0.61,0.12
55.89,1.38,5.0,5.0,0.63,0.13
55.9,1.39,5.0,5.0,0.66,0.13
55.91,1.4,5.0,5.0,0.68,0.14
55.92,1.41,5.0,5.0,0.71,0.14
55.93,1.42,5.0,5.0,0.73,0.15
55.94,1.43,5.0,5.0,0.76,0.15
55.95,1.44,5.0,5.0,0.78,0.16
55.96,1.45,5.0,5.0,0.8,0.16
55.97,1.46,5.0,5.0,0.83,0.17
55.98,1.47,5.0,5.0,0.85,0.17
55.99,1.48,5.0,5.0,0.88,0.18
56.0,1.49,5.0,5.0,0.9,0.18
56.01,1.5,5.0,5.0,0.93,0.19
56.02,1.51,5.0,5.0,0.95,0.19
56.03,1.52,5.0,5.0,0.98,0.2
56.04,1.53,5.0,5.0,1.0,0.2
56.05,1.53,5.0,5.0,1.1,0.22
56.06,1.53,5.0,5.0,1.19,0.24
56.07,1.53,5.0,5.0,1.29,0.26
56.08,1.53,5.0,5.0,1.38,0.28
56.09,1.53,5.0,5.0,1.48,0.3
56.1,1.53,5.0,5.0,1.57,0.31
56.11,1.53,5.0,5.0,1.67,0.33
56.12,1.53,5.0,5.0,1.76,0.35
56.13,1.53,5.0,5.0,1.86,0.37
56.14,1.53,5.0,5.0,1.95,0.39
56.15,1.53,5.0,5.0,2.05,0.41
56.16,1.53,5.0,5.0,2.14,0.43
56.17,1.53,5.0,5.0,2.24,0.45
56.18,1.53,5.0,5.0,2.33,0.47
56.19,1.53,5.0,5.0,2.43,0.49
56.2,1.53,5.0,5.0,2.52,0.5
56.21,1.53,5.0,5.0,2.62,0.52
56.22,1.53,5.0,5.0,2.71,0.54
56.23,1.53,5.0,5.0,2.81,0.56
56.24,1.53,5.0,5.0,2.9,0.58
56.25,1.53,5.0,5.0,3.0,0.6
56.26,1.53,5.0,5.0,3.08,0.62
56.27,1.53,5.0,5.0,3.17,0.63
56.28,1.53,5.0,5.0,3.25,0.65
56.29,1.53,5.0,5.0,3.33,0.67
56.3,1.53,5.0,5.0,3.42,0.68
56.31,1.53,5.0,5.0,3.5,0.7
56.32,1.53,5.0,5.0,3.58,0.72
56.33,1.53,5.0,5.0,3.67,0.73
56.34,1.53,5.0,5.0,3.75,0.75
56.35,1.53,5.0,5.0,3.83,0.77
56.36,1.53,5.0,5.0,3.92,0.78
56.37,1.53,5.0,5.0,4.0,0.8
56.38,1.53,5.0,5.0,4.08,0.82
56.39,1.54,5.0,5.0,4.17,0.83
56.4,1.54,5.0,5.0,4.25,0.85
56.41,1.54,5.0,5.0,4.33,0.87
56.42,1.54,5.0,5.0,4.42,0.88
56.43,1.54,5.0,5.0,4.5,0.9
56.44,1.54,5.0,5.0,4.58,0.92
56.45,1.54,5.0,5.0,4.67,0.93
56.46,1.54,5.0,5.0,4.75,0.95
56.47,1.54,5.0,5.0,4.83,0.97
56.48,1.54,5.0,5.0,4.92,0.98
56.49,1.54,5.0,5.0,5.0,1.0
56.5,1.54,5.0,5.0,5.03,1.01
56.51,1.54,5.0,5.0,5.05,1.01
56.52,1.54,5.0,5.0,5.08,1.02
56.53,1.54,5.0,5.0,5.11,1.02
56.54,1.54,5.0,5.0,5.13,1.03
56.55,1.54,5.0,5.0,5.16,1.03
56.56,1.54,5.0,5.0,5.18,1.04
56.57,1.54,5.0,5.0,5.21,1.04
56.58,1.54,5.0,5.0,5.24,1.05
56.59,1.53,5.0,5.0,5.26,1.05
56.6,1.53,5.0,5.0,5.29,1.06
56.61,1.53,5.0,5.0,5.32,1.06
56.62,1.53,5.0,5.0,5.34,1.07
56.63,1.53,5.0,5.0,5.37,1.07
56.64,1.53,5.0,5.0,5.39,1.08
56.65,1.53,5.0,5.0,5.42,1.08
56.66,1.53,5.0,5.0,5.45,1.09
56.67,1.53,5.0,5.0,5.47,1.09
56.68,1.53,5.0,5.0,5.5,1.1
56.69,1.53,5.0,5.0,5.53,1.11
56.7,1.53,5.0,5.0,5.55,1.11
56.71,1.53,5.0,5.0,5.58,1.12
56.72,1.52,5.0,5.0,5.61,1.12
56.73,1.52,5.0,5.0,5.63,1.13
56.74,1.52,5.0,5.0,5.66,1.13
56.75,1.52,5.0,5.0,5.68,1.14
56.76,1.52,5.0,5.0,5.71,1.14
56.77,1.52,5.0,5.0,5.74,1.15
56.78,1.52,5.0,5.0,5.76,1.15
56.79,1.52,5.0,5.0,5.79,1.16
56.8,1.52,5.0,5.0,5.82,1.16
56.81,1.52,5.0,5.0,5.84,1.17
56.82,1.52,5.0,5.0,5.87,1.17
56.83,1.52,5.0,5.0,5.89,1.18
56.84,1.52,5.0,5.0,5.92,1.18
56.85,1.51,5.0,5.0,5.95,1.19
56.86,1.51,5.0,5.0,5.97,1.19
56.87,1.51,5.0,5.0,6.0,1.2
56.88,1.51,5.0,5.0,6.05,1.21
56.89,1.51,5.0,5.0,6.09,1.22
56.9,1.51,5.0,5.0,6.14,1.23
56.91,1.51,5.0,5.0,6.18,1.24
56.92,1.51,5.0,5.0,6.23,1.25
56.93,1.51,5.0,5.0,6.27,1.25
56.94,1.51,5.0,5.0,6.32,1.26
56.95,1.51,5.0,5.0,6.36,1.27
56.96,1.51,5.0,5.0,6.41,1.28
56.97,1.51,5.0,5.0,6.45,1.29
56.98,1.5,5.0,5.0,6.5,1.3
56.99,1.5,5.0,5.0,6.55,1.31
57.0,1.5,5.0,5.0,6.59,1.32
57.01,1.5,5.0,5.0,6.64,1.33
57.02,1.5,5.0,5.0,6.68,1.34
57.03,1.5,5.0,5.0,6.73,1.35
57.04,1.5,5.0,5.0,6.77,1.35
57.05,1.5,5.0,5.0,6.82,1.36
57.06,1.5,5.0,5.0,6.86,1.37
57.07,1.5,5.0,5.0,6.91,1.38
57.08,1.5,5.0,5.0,6.95,1.39
57.09,1.5,5.0,5.0,7.0,1.4
57.1,1.5,5.0,5.0,7.05,1.41
57.11,1.49,5.0,5.0,7.09,1.42
57.12,1.49,5.0,5.0,7.14,1.43
57.13,1.49,5.0,5.0,7.18,1.44
57.14,1.49,5.0,5.0,7.23,1.45
57.15,1.49,5.0,5.0,7.27,1.45
57.16,1.49,5.0,5.0,7.32,1.46
57.17,1.49,5.0,5.0,7.36,1.47
57.18,1.49,5.0,5.0,7.41,1.48
57.19,1.49,5.0,5.0,7.45,1.49
57.2,1.49,5.0,5.0,7.5,1.5
57.21,1.49,5.0,5.0,7.55,1.51
57.22,1.49,5.0,5.0,7.59,1.52
57.23,1.49,5.0,5.0,7.64,1.53
57.24,1.48,5.0,5.0,7.68,1.54
57.25,1.48,5.0,5.0,7.73,1.55
57.26,1.48,5.0,5.0,7.77,1.55
57.27,1.48,5.0,5.0,7.82,1.56
57.28,1.48,5.0,5.0,7.86,1.57
57.29,1.48,5.0,5.0,7.91,1.58
57.3,1.48,5.0,5.0,7.95,1.59
57.31,1.48,5.0,5.0,8.0,1.6
57.32,1.48,5.0,5.0,8.0,1.6
57.33,1.48,5.0,5.0,8.0,1.6
57.34,1.48,5.0,5.0,8.0,1.6
57.35,1.48,5.0,5.0,8.0,1.6
57.36,1.48,5.0,5.0,8.0,1.6
57.37,1.48,5.0,5.0,8.0,1.6
57.38,1.48,5.0,5.0,8.0,1.6
57.39,1.48,5.0,5.0,8.0,1.6
57.4,1.48,5.0,5.0,8.0,1.6
57.41,1.48,5.0,5.0,8.0,1.6
57.42,1.48,5.0,5.0,8.0,1.6
57.43,1.48,5.0,5.0,8.0,1.6
57.44,1.48,5.0,5.0,8.0,1.6
57.45,1.48,5.0,5.0,8.0,1.6
57.46,1.48,5.0,5.0,8.0,1.6
57.47,1.48,5.0,5.0,8.0,1.6
57.48,1.48,5.0,5.0,8.0,1.6
57.49,1.48,5.0,5.0,8.0,1.6
57.5,1.48,5.0,5.0,8.0,1.6
57.51,1.48,5.0,5.0,8.0,1.6
57.52,1.48,5.0,5.0,8.0,1.6
57.53,1.48,5.0,5.0,8.0,1.6
57.54,1.48,5.0,5.0,8.0,1.6
57.55,1.48,5.0,5.0,8.0,1.6
57.56,1.48,5.0,5.0,8.0,1.6
57.57,1.48,5.0,5.0,8.0,1.6
57.58,1.48,5.0,5.0,8.0,1.6
57.59,1.48,5.0,5.0,8.0,1.6
57.6,1.48,5.0,5.0,8.0,1.6
57.61,1.48,5.0,5.0,8.0,1.6
57.62,1.48,5.0,5.0,8.0,1.6
57.63,1.48,5.0,5.0,8.0,1.6
57.64,1.48,5.0,5.0,8.0,1.6
57.65,1.48,5.0,5.0,8.0,1.6
57.66,1.48,5.0,5.0,8.0,1.6
57.67,1.48,5.0,5.0,8.0,1.6
57.68,1.48,5.0,5.0,8.0,1.6
57.69,1.48,5.0,5.0,8.0,1.6
57.7,1.48,5.0,5.0,8.0,1.6
57.71,1.48,5.0,5.0,8.0,1.6
57.72,1.48,5.0,5.0,8.0,1.6
57.73,1.48,5.0,5.0,8.0,1.6
57.74,1.48,5.0,5.0,8.0,1.6
57.75,1.48,5.0,5.0,8.0,1.6
57.76,1.48,5.0,5.0,8.0,1.6
57.77,1.48,5.0,5.0,8.0,1.6
57.78,1.48,5.0,5.0,8.0,1.6
57.79,1.48,5.0,5.0,8.0,1.6
57.8,1.48,5.0,5.0,8.0,1.6
57.81,1.48,5.0,5.0,8.0,1.6
57.82,1.48,5.0,5.0,8.0,1.6
57.83,1.48,5.0,5.0,7.95,1.59
57.84,1.47,5.0,5.0,7.91,1.58
57.85,1.47,5.0,5.0,7.86,1.57
57.86,1.47,5.0,5.0,7.82,1.56
57.87,1.47,5.0,5.0,7.77,1.55
57.88,1.46,5.0,5.0,7.73,1.55
57.89,1.46,5.0,5.0,7.68,1.54
57.9,1.46,5.0,5.0,7.64,1.53
57.91,1.46,5.0,5.0,7.59,1.52
57.92,1.45,5.0,5.0,7.55,1.51
57.93,1.45,5.0,5.0,7.5,1.5
57.94,1.45,5.0,5.0,7.45,1.49
57.95,1.45,5.0,5.0,7.41,1.48
57.96,1.45,5.0,5.0,7.36,1.47
57.97,1.44,5.0,5.0,7.32,1.46
57.98,1.44,5.0,5.0,7.27,1.45
57.99,1.44,5.0,5.0,7.23,1.45
58.0,1.44,5.0,5.0,7.18,1.44
58.01,1.43,5.0,5.0,7.14,1.43
58.02,1.43,5.0,5.0,7.09,1.42
58.03,1.43,5.0,5.0,7.05,1.41
58.04,1.43,5.0,5.0,7.0,1.4
58.05,1.43,5.0,5.0,6.97,1.39
58.06,1.43,5.0,5.0,6.95,1.39
58.07,1.43,5.0,5.0,6.92,1.38
58.08,1.43,5.0,5.0,6.9,1.38
58.09,1.43,5.0,5.0,6.87,1.37
58.1,1.43,5.0,5.0,6.85,1.37
58.11,1.43,5.0,5.0,6.82,1.36
58.12,1.43,5.0,5.0,6.8,1.36
58.13,1.43,5.0,5.0,6.77,1.35
58.14,1.43,5.0,5.0,6.75,1.35
58.15,1.43,5.0,5.0,6.72,1.35
58.16,1.43,5.0,5.0,6.7,1.34
58.17,1.43,5.0,5.0,6.67,1.33
58.18,1.43,5.0,5.0,6.65,1.33
58.19,1.43,5.0,5.0,6.63,1.33
58.2,1.43,5.0,5.0,6.6,1.32
58.21,1.43,5.0,5.0,6.57,1.31
58.22,1.43,5.0,5.0,6.55,1.31
58.23,1.43,5.0,5.0,6.52,1.3
58.24,1.43,5.0,5.0,6.5,1.3
58.25,1.43,5.0,5.0,6.47,1.29
58.26,1.43,5.0,5.0,6.45,1.29
58.27,1.43,5.0,5.0,6.42,1.28
58.28,1.43,5.0,5.0,6.4,1.28
58.29,1.43,5.0,5.0,6.37,1.27
58.3,1.43,5.0,5.0,6.35,1.27
58.31,1.43,5.0,5.0,6.32,1.26
58.32,1.43,5.0,5.0,6.3,1.26
58.33,1.43,5.0,5.0,6.28,1.26
58.34,1.43,5.0,5.0,6.25,1.25
58.35,1.42,5.0,5.0,6.22,1.24
58.36,1.42,5.0,5.0,6.2,1.24
58.37,1.42,5.0,5.0,6.17,1.23
58.38,1.42,5.0,5.0,6.15,1.23
58.39,1.42,5.0,5.0,6.12,1.22
58.4,1.42,5.0,5.0,6.1,1.22
58.41,1.42,5.0,5.0,6.07,1.21
58.42,1.42,5.0,5.0,6.05,1.21
58.43,1.42,5.0,5.0,6.02,1.2
58.44,1.42,5.0,5.0,6.0,1.2
58.45,1.43,5.0,5.0,5.92,1.18
58.46,1.44,5.0,5.0,5.85,1.17
58.47,1.45,5.0,5.0,5.77,1.15
58.48,1.46,5.0,5.0,5.7,1.14
58.49,1.47,5.0,5.0,5.62,1.12
58.5,1.48,5.0,5.0,5.55,1.11
58.51,1.49,5.0,5.0,5.48,1.1
58.52,1.5,5.0,5.0,5.4,1.08
58.53,1.51,5.0,5.0,5.32,1.06
58.54,1.52,5.0,5.0,5.25,1.05
58.55,1.53,5.0,5.0,5.17,1.03
58.56,1.53,5.0,5.0,5.1,1.02
58.57,1.54,5.0,5.0,5.02,1.0
58.58,1.55,5.0,5.0,4.95,0.99
58.59,1.56,5.0,5.0,4.87,0.97
58.6,1.57,5.0,5.0,4.8,0.96
58.61,1.58,5.0,5.0,4.73,0.95
58.62,1.59,5.0,5.0,4.65,0.93
58.63,1.6,5.0,5.0,4.57,0.91
58.64,1.61,5.0,5.0,4.5,0.9
58.65,1.62,5.0,5.0,4.43,0.89
58.66,1.63,5.0,5.0,4.35,0.87
58.67,1.64,5.0,5.0,4.27,0.85
58.68,1.65,5.0,5.0,4.2,0.84
58.69,1.65,5.0,5.0,4.13,0.83
58.7,1.66,5.0,5.0,4.05,0.81
58.71,1.67,5.0,5.0,3.98,0.8
58.72,1.68,5.0,5.0,3.9,0.78
58.73,1.69,5.0,5.0,3.82,0.76
58.74,1.7,5.0,5.0,3.75,0.75
58.75,1.71,5.0,5.0,3.68,0.74
58.76,1.72,5.0,5.0,3.6,0.72
58.77,1.73,5.0,5.0,3.52,0.7
58.78,1.74,5.0,5.0,3.45,0.69
58.79,1.75,5.0,5.0,3.38,0.68
58.8,1.76,5.0,5.0,3.3,0.66
58.81,1.76,5.0,5.0,3.23,0.65
58.82,1.77,5.0,5.0,3.15,0.63
58.83,1.78,5.0,5.0,3.08,0.62
58.84,1.79,5.0,5.0,3.0,0.6
58.85,1.81,5.0,5.0,2.89,0.58
58.86,1.82,5.0,5.0,2.78,0.56
58.87,1.84,5.0,5.0,2.67,0.53
58.88,1.85,5.0,5.0,2.56,0.51
58.89,1.86,5.0,5.0,2.44,0.49
58.9,1.88,5.0,5.0,2.33,0.47
58.91,1.89,5.0,5.0,2.22,0.44
58.92,1.91,5.0,5.0,2.11,0.42
58.93,1.92,5.0,5.0,2.0,0.4
58.94,1.94,5.0,5.0,1.89,0.38
58.95,1.95,5.0,5.0,1.78,0.36
58.96,1.96,5.0,5.0,1.67,0.33
58.97,1.98,5.0,5.0,1.56,0.31
58.98,1.99,5.0,5.0,1.44,0.29
58.99,2.01,5.0,5.0,1.33,0.27
59.0,2.02,5.0,5.0,1.22,0.24
59.01,2.04,5.0,5.0,1.11,0.22
59.02,2.05,5.0,5.0,1.0,0.2
59.03,2.06,5.0,5.0,1.0,0.2
59.04,2.07,5.0,5.0,1.0,0.2
59.05,2.08,5.0,5.0,1.0,0.2
59.06,2.09,5.0,5.0,1.0,0.2
59.07,2.1,5.0,5.0,1.0,0.2
59.08,2.11,5.0,5.0,1.0,0.2
59.09,2.12,5.0,5.0,1.0,0.2
59.1,2.13,5.0,5.0,1.0,0.2
59.11,2.14,5.0,5.0,1.0,0.2
59.12,2.15,5.0,5.0,1.0,0.2
59.13,2.16,5.0,5.0,1.0,0.2
59.14,2.17,5.0,5.0,1.0,0.2
59.15,2.18,5.0,5.0,1.0,0.2
59.16,2.19,5.0,5.0,1.0,0.2
59.17,2.2,5.0,5.0,1.0,0.2
59.18,2.2,5.0,5.0,1.0,0.2
59.19,2.21,5.0,5.0,1.0,0.2
59.2,2.22,5.0,5.0,1.0,0.2
59.21,2.23,5.0,5.0,1.0,0.2
59.22,2.24,5.0,5.0,1.0,0.2
59.23,2.25,5.0,5.0,1.0,0.2
59.24,2.26,5.0,5.0,1.0,0.2
59.25,2.27,5.0,5.0,1.0,0.2
59.26,2.28,5.0,5.0,1.0,0.2
59.27,2.29,5.0,5.0,1.0,0.2
59.28,2.3,5.0,5.0,1.0,0.2
59.29,2.31,5.0,5.0,1.0,0.2
59.3,2.32,5.0,5.0,1.0,0.2
59.31,2.33,5.0,5.0,1.0,0.2
59.32,2.34,5.0,5.0,1.0,0.2
59.33,2.35,5.0,5.0,1.0,0.2
59.34,2.36,5.0,5.0,1.0,0.2
59.35,2.37,5.0,5.0,1.0,0.2
59.36,2.38,5.0,5.0,1.0,0.2
59.37,2.39,5.0,5.0,1.0,0.2
59.38,2.4,5.0,5.0,1.0,0.2
59.39,2.41,5.0,5.0,1.0,0.2
59.4,2.42,5.0,5.0,1.0,0.2
59.41,2.43,5.0,5.0,1.0,0.2
59.42,2.44,5.0,5.0,1.0,0.2
59.43,2.44,5.0,5.0,1.0,0.2
59.44,2.45,5.0,5.0,1.0,0.2
59.45,2.46,5.0,5.0,1.0,0.2
59.46,2.47,5.0,5.0,1.0,0.2
59.47,2.48,5.0,5.0,1.0,0.2
59.48,2.49,5.0,5.0,1.0,0.2
59.49,2.49,5.0,5.0,1.0,0.2
59.5,2.5,5.0,5.0,1.0,0.2
59.51,2.51,5.0,5.0,1.0,0.2
59.52,2.52,5.0,5.0,1.0,0.2
59.53,2.53,5.0,5.0,1.0,0.2
59.54,2.54,5.0,5.0,1.0,0.2
59.55,2.54,5.0,5.0,1.0,0.2
59.56,2.55,5.0,5.0,1.0,0.2
59.57,2.56,5.0,5.0,1.0,0.2
59.58,2.57,5.0,5.0,1.0,0.2
59.59,2.58,5.0,5.0,1.0,0.2
59.6,2.58,5.0,5.0,1.0,0.2
59.61,2.59,5.0,5.0,1.0,0.2
59.62,2.6,5.0,5.0,1.0,0.2
59.63,2.61,5.0,5.0,1.0,0.2
59.64,2.62,5.0,5.0,1.0,0.2
59.65,2.63,5.0,5.0,1.0,0.2
59.66,2.63,5.0,5.0,1.0,0.2
59.67,2.64,5.0,5.0,1.0,0.2
59.68,2.65,5.0,5.0,1.0,0.2
59.69,2.66,5.0,5.0,1.0,0.2
59.7,2.67,5.0,5.0,1.0,0.2
59.71,2.68,5.0,5.0,1.0,0.2
59.72,2.68,5.0,5.0,1.0,0.2
59.73,2.69,5.0,5.0,1.0,0.2
59.74,2.7,5.0,5.0,1.0,0.2
59.75,2.71,5.0,5.0,1.0,0.2
59.76,2.72,5.0,5.0,1.0,0.2
59.77,2.72,5.0,5.0,1.0,0.2
59.78,2.73,5.0,5.0,1.0,0.2
59.79,2.74,5.0,5.0,1.0,0.2
59.8,2.74,5.0,5.0,1.81,0.36
59.81,2.75,5.0,5.0,2.63,0.53
59.82,2.75,5.0,5.0,3.44,0.69
59.83,2.75,5.0,5.0,4.25,0.85
59.84,2.75,5.0,5.0,5.06,1.01
59.85,2.76,5.0,5.0,5.88,1.18
59.86,2.76,5.0,5.0,6.69,1.34
59.87,2.76,5.0,5.0,7.5,1.5
59.88,2.76,5.0,5.0,8.31,1.66
59.89,2.77,5.0,5.0,9.13,1.83
59.9,2.77,5.0,5.0,9.94,1.99
59.91,2.77,5.0,5.0,10.75,2.15
59.92,2.77,5.0,5.0,11.56,2.31
59.93,2.78,5.0,5.0,12.37,2.47
59.94,2.78,5.0,5.0,13.19,2.64
59.95,2.78,5.0,5.0,14.0,2.8
59.96,2.78,5.0,5.0,14.81,2.96
59.97,2.79,5.0,5.0,15.62,3.12
59.98,2.79,5.0,5.0,16.44,3.29
59.99,2.79,5.0,5.0,17.25,3.45
60.0,2.79,5.0,5.0,18.06,3.61
60.01,2.8,5.0,5.0,18.87,3.77
60.02,2.8,5.0,5.0,19.69,3.94
60.03,2.8,5.0,5.0,20.5,4.1
60.04,2.8,5.0,5.0,21.31,4.26
60.05,2.8,5.0,5.0,22.13,4.43
60.06,2.81,5.0,5.0,22.94,4.59
60.07,2.81,5.0,5.0,23.75,4.75
60.08,2.81,5.0,5.0,24.56,4.91
60.09,2.81,5.0,5.0,25.38,5.08
60.1,2.82,5.0,5.0,26.19,5.24
60.11,2.82,5.0,5.0,27.0,5.4
60.12,2.82,5.0,5.0,27.81,5.56
60.13,2.82,5.0,5.0,28.63,5.73
60.14,2.83,5.0,5.0,29.44,5.89
60.15,2.83,5.0,5.0,30.25,6.05
60.16,2.83,5.0,5.0,31.06,6.21
60.17,2.83,5.0,5.0,31.87,6.37
60.18,2.84,5.0,5.0,32.69,6.54
60.19,2.84,5.0,5.0,33.5,6.7
60.2,2.84,5.0,5.0,34.31,6.86
60.21,2.84,5.0,5.0,35.12,7.02
60.22,2.85,5.0,5.0,35.94,7.19
60.23,2.85,5.0,5.0,36.75,7.35
60.24,2.85,5.0,5.0,37.56,7.51
60.25,2.85,5.0,5.0,38.37,7.67
60.26,2.86,5.0,5.0,39.19,7.84
60.27,2.86,5.0,5.0,40.0,8.0
60.28,2.86,5.0,5.0,40.35,8.07
60.29,2.86,5.0,5.0,40.7,8.14
60.3,2.86,5.0,5.0,41.05,8.21
60.31,2.86,5.0,5.0,41.4,8.28
60.32,2.87,5.0,5.0,41.75,8.35
60.33,2.87,5.0,5.0,42.1,8.42
60.34,2.87,5.0,5.0,42.45,8.49
60.35,2.87,5.0,5.0,42.8,8.56
60.36,2.87,5.0,5.0,43.15,8.63
60.37,2.87,5.0,5.0,43.5,8.7
60.38,2.88,5.0,5.0,43.85,8.77
60.39,2.88,5.0,5.0,44.2,8.84
60.4,2.88,5.0,5.0,44.55,8.91
60.41,2.88,5.0,5.0,44.9,8.98
60.42,2.88,5.0,5.0,45.25,9.05
60.43,2.88,5.0,5.0,45.6,9.12
60.44,2.89,5.0,5.0,45.95,9.19
60.45,2.89,5.0,5.0,46.3,9.26
60.46,2.89,5.0,5.0,46.65,9.33
60.47,2.89,5.0,5.0,47.0,9.4
60.48,2.85,5.0,5.0,46.58,9.32
60.49,2.81,5.0,5.0,46.17,9.23
60.5,2.78,5.0,5.0,45.75,9.15
60.51,2.74,5.0,5.0,45.33,9.07
60.52,2.7,5.0,5.0,44.92,8.98
60.53,2.66,5.0,5.0,44.5,8.9
60.54,2.62,5.0,5.0,44.08,8.82
60.55,2.58,5.0,5.0,43.67,8.73
60.56,2.55,5.0,5.0,43.25,8.65
60.57,2.51,5.0,5.0,42.83,8.57
60.58,2.47,5.0,5.0,42.42,8.48
60.59,2.43,5.0,5.0,42.0,8.4
60.6,2.39,5.0,5.0,41.58,8.32
60.61,2.35,5.0,5.0,41.17,8.23
60.62,2.31,5.0,5.0,40.75,8.15
60.63,2.28,5.0,5.0,40.33,8.07
60.64,2.24,5.0,5.0,39.92,7.98
60.65,2.2,5.0,5.0,39.5,7.9
60.66,2.16,5.0,5.0,39.08,7.82
60.67,2.12,5.0,5.0,38.67,7.73
60.68,2.08,5.0,5.0,38.25,7.65
60.69,2.05,5.0,5.0,37.83,7.57
60.7,2.04,5.0,5.0,37.42,7.48
60.71,2.03,5.0,5.0,37.0,7.4
60.72,2.03,5.0,5.0,36.82,7.36
60.73,2.02,5.0,5.0,36.64,7.33
60.74,2.02,5.0,5.0,36.45,7.29
60.75,2.01,5.0,5.0,36.27,7.25
60.76,2.0,5.0,5.0,36.09,7.22
60.77,2.0,5.0,5.0,35.91,7.18
60.78,1.99,5.0,5.0,35.73,7.15
60.79,1.99,5.0,5.0,35.55,7.11
60.8,1.98,5.0,5.0,35.36,7.07
60.81,1.97,5.0,5.0,35.18,7.04
60.82,1.97,5.0,5.0,35.0,7.0
60.83,1.96,5.0,5.0,34.82,6.96
60.84,1.96,5.0,5.0,34.64,6.93
60.85,1.95,5.0,5.0,34.45,6.89
60.86,1.94,5.0,5.0,34.27,6.85
60.87,1.94,5.0,5.0,34.09,6.82
60.88,1.93,5.0,5.0,33.91,6.78
60.89,1.93,5.0,5.0,33.73,6.75
60.9,1.92,5.0,5.0,33.55,6.71
60.91,1.91,5.0,5.0,33.36,6.67
60.92,1.91,5.0,5.0,33.18,6.64
60.93,1.9,5.0,5.0,33.0,6.6
60.94,1.9,5.0,5.0,32.82,6.56
60.95,1.89,5.0,5.0,32.64,6.53
60.96,1.88,5.0,5.0,32.45,6.49
60.97,1.88,5.0,5.0,32.27,6.45
60.98,1.87,5.0,5.0,32.09,6.42
60.99,1.86,5.0,5.0,31.91,6.38
61.0,1.86,5.0,5.0,31.73,6.35
61.01,1.85,5.0,5.0,31.55,6.31
61.02,1.85,5.0,5.0,31.36,6.27
61.03,1.84,5.0,5.0,31.18,6.24
